STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,DONOR,Donor2,RECIPIENT,Recipient3,SECTOR,Sector4,MEASURE,Measure5,CHANNEL,Channel6,MODALITY,Modality7,FLOW_TYPE,Flow type,PRICE_BASE,Price base,MD_DIM,Drilldown dimension,MD_ID,Microdata ID,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals8,DONOR_AGENCY,Donor agency,OECD_ID,OECD ID,DONOR_PROJECT_ID,Donor project ID,REGION,Region9,INCOME_GROUP,Income group,CHANNELDELIVERY_CODE,Channel of delivery code,CHANNELDELIVERY_NAME,Channel of delivery name,CATEGORY_CODE,Category code,CATEGORY_NAME,Category name,FINANCETYPE_CODE,FinanceType code,FINANCETYPE_NAME,FinanceType name,BIMULTI_CODE,BiMulti code,SHORT_DESCRIPTION,Short description,PROJECT_TITLE,Project title,LONG_DESCRIPTION,Long description,SDG_FOCUS,SDG focus,GENDER_EQUALITY,Gender equality,ENVIRONMENT,Environment10,GOVERNANCE,Governance11,RMNCH,RMNCH12,DRR,DRR13,NUTRITION,Nutrition14,DISABILITY,Disability15,BIODIVERSITY,Biodiversity16,CLIMATE_MITIGATION,Climate mitigation,CLIMATE_ADAPTATION,Climate adaptation,DESERTIFICATION,Desertification17,AMOUNT_TIED,Amount tied,AMOUNT_UNTIED,Amount untied,AMOUNT_PARTIALLY_UNTIED,Amount partially untied,NATURE_OF_SUBMISSION,Nature of submission,PSIFLAG_CODE,PSI flag,PSIFLAG_NAME,PSI Flag name
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,BGD,Bangladesh,114,Post-secondary education,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2007,,10.503395,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,BGD,Bangladesh,12181,Medical education/training,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2007,,0.073788,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,BGD,Bangladesh,12262,Malaria control,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2007,,0.026262,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,BGD,Bangladesh,11230,Basic life skills for adults,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2007,,16.704286,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,BGD,Bangladesh,121,"Health, general",100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2007,,51.131956,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,BGD,Bangladesh,110,Education,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2007,,123.336677,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,IND,India,12110,Health policy and administrative management,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2003,,5.705058,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,IND,India,12220,Basic health care,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2003,,12.774725,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,11430,Advanced technical and managerial training,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,0.707311,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,12262,Malaria control,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,49.016662,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,12250,Infectious disease control,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,8.275813,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,11240,Early childhood education,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,0.970216,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,11182,Educational research,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,2.671176,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,11110,Education policy and administrative management,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,160.059002,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,121,"Health, general",100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,25.750879,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,12261,Health education,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,2.467714,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,111,"Education, level unspecified",100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,169.788292,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,12220,Basic health care,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,156.870936,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,110,Education,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,257.642821,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,12191,Medical services,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,2.602984,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,112,Basic education,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,48.296354,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,12281,Health personnel development,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,1.340968,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,12240,Basic nutrition,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,49.74716,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,12181,Medical education/training,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,0.413298,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,12230,Basic health infrastructure,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,3.335604,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,114,Post-secondary education,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,17.141371,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,11420,Higher education,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,16.43406,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,12182,Medical research,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,2.650148,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,11230,Basic life skills for adults,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,0.734402,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,120,Health,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,314.39186,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,113,Secondary education,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,22.416804,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,122,Basic health,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,288.640981,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,11220,Primary education,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,46.591736,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,11320,Upper secondary education,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,14.190115,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,11330,Vocational training,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2013,,8.226689,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,BGD,Bangladesh,12110,Health policy and administrative management,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2012,,29.966932,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,BGD,Bangladesh,11220,Primary education,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2010,,98.892515,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,BGD,Bangladesh,11320,Upper secondary education,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2010,,1.539427,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,12110,Health policy and administrative management,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2008,,12.064497,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,12263,Tuberculosis control,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2008,,0.001131,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,11130,Teacher training,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2008,,0.279981,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,11120,Education facilities and training,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2008,,9.791358,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,12262,Malaria control,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2008,,3.69681,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,11430,Advanced technical and managerial training,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2008,,0.382976,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,11240,Early childhood education,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2008,,0.171555,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,ETH,Ethiopia,12250,Infectious disease control,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2008,,24.678147,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,BGD,Bangladesh,12281,Health personnel development,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2012,,1.22879,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,BGD,Bangladesh,11230,Basic life skills for adults,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2012,,4.935165,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,BGD,Bangladesh,110,Education,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2012,,190.754554,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,BGD,Bangladesh,121,"Health, general",100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2012,,32.287745,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,BGD,Bangladesh,11182,Educational research,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2012,,2.302713,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,OECD.DCD.FSD:DSD_CRS@DF_CRS(1.4),CRS: Creditor Reporting System (flows),I,DAC,DAC countries,BGD,Bangladesh,113,Secondary education,100,Official Development Assistance,_T,All channels,_T,All modalities,D,Disbursements,Q,Constant prices,_T,Aggregate,0,,USD,US dollar,2012,,31.641533,,2023,,A,Normal value,6,Millions,3,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
